base,target,last,volume,trust_score,bid_ask_spread_percentage,timestamp,last_traded_at,last_fetch_at,is_anomaly,is_stale,trade_url,token_info_url,crip_id,target_coin_id,marketplace,marketplace_id,converted_last_btc,converted_last_eth,converted_last_usd,converted_volume_btc,converted_volume_eth,converted_volume_usd
tez,kt193d4vozynhgjqvtw7coxxqphqueewk6vb,4.733602608,356.425517,yellow,0.635712,2023-08-24 16:35:19,2023-08-24 16:35:19,2023-08-24 17:26:26,False,False,https://quipuswap.com/swap/tez-kt193d4vozynhgjqvtw7coxxqphqueewk6vb_0,not founded token_info_url #404,tezos,quipuswap-governance-token,quipuswap,quipuswap,2.671e-05,0.00042217,0.696297,0.00952013,0.15047121,248.18
tez,kt1ha4yfveyzw6kradkzq6txdhb97kg4pze8,121.991519645,508.234453,yellow,0.636273,2023-08-24 16:35:19,2023-08-24 16:35:19,2023-08-24 17:26:26,False,False,https://quipuswap.com/swap/tez-kt1ha4yfveyzw6kradkzq6txdhb97kg4pze8_0,not founded token_info_url #404,tezos,dogami,quipuswap,quipuswap,2.671e-05,0.00042217,0.696297,0.01357494,0.21455999,353.88
tez,kt1jkoe42rrmbp9b2odhbx6eur26gcyszmuh,3.720800372,118.701347,yellow,0.754219,2023-08-24 16:35:19,2023-08-24 16:35:19,2023-08-24 17:26:26,False,False,https://quipuswap.com/swap/tez-kt1jkoe42rrmbp9b2odhbx6eur26gcyszmuh_0,not founded token_info_url #404,tezos,kolibri-dao,quipuswap,quipuswap,2.671e-05,0.00042217,0.696297,0.00317051,0.05011183,82.65
tez,kt1afa2mwnumnd4ssuje1yyp29vd8bzejykw,22.783217219,720.669738,yellow,0.838374,2023-08-24 15:34:10,2023-08-24 15:34:10,2023-08-24 17:26:26,False,False,https://quipuswap.com/swap/tez-kt1afa2mwnumnd4ssuje1yyp29vd8bzejykw_0,not founded token_info_url #404,tezos,hic-et-nunc-dao,quipuswap,quipuswap,2.671e-05,0.00042217,0.696297,0.01924909,0.30424323,501.8
tez,kt1vaesvniboa56etoek6n6bcpgh1tdx9exi,25.705894877,14.484836,yellow,1.169319,2023-08-24 17:03:09,2023-08-24 17:03:09,2023-08-24 17:26:26,False,False,https://quipuswap.com/swap/tez-kt1vaesvniboa56etoek6n6bcpgh1tdx9exi_0,not founded token_info_url #404,tezos,temple-key,quipuswap,quipuswap,2.671e-05,0.00042217,0.696297,0.00038689,0.00611502,10.09
tez,kt1sjxiux63qvdnmcm2m492f7kuf8jxxrlp4,0.868994829258903,11.798042,yellow,1.766057,2023-08-24 17:03:09,2023-08-24 17:03:09,2023-08-24 17:26:26,False,False,https://quipuswap.com/swap/tez-kt1sjxiux63qvdnmcm2m492f7kuf8jxxrlp4_0,not founded token_info_url #404,tezos,ctez,quipuswap,quipuswap,2.671e-05,0.00042217,0.696297,0.00031513,0.00498075,8.21
xtz,btc,2.67e-05,8480.2,red,0.448263,2023-08-24 17:27:18,2023-08-24 17:27:18,2023-08-24 17:27:18,False,False,https://hitbtc.com/xtz-to-btc,not founded token_info_url #404,tezos,bitcoin,hitbtc,hitbtc,2.67e-05,0.00042196,0.696001,0.22626547,3.575833,5898.17
xtz,btc,2.67e-05,8480.2,red,0.448263,2023-08-24 17:27:29,2023-08-24 17:27:29,2023-08-24 17:27:29,False,False,https://fmfw.io/xtz-to-btc,not founded token_info_url #404,tezos,bitcoin,fmfw.io,bitcoin_com,2.67e-05,0.00042196,0.696001,0.22642134,3.578296,5902.23
bone,usdt,0.0239,516565.9076,,12.0,2023-08-24 17:28:46,2023-08-24 17:28:46,2023-08-24 17:28:46,False,False,https://www.bitforex.com/en/spot/bone_usdt,not founded token_info_url #404,bone-2,tether,bitforex,bitforex,9.16872e-07,1.449e-05,0.0238823,0.4736246,7.48499,12336.78
xrp,usdt,0.51561,60322616.0,green,0.015819,2023-08-24 17:28:56,2023-08-24 17:28:56,2023-08-24 17:28:56,False,False,https://www.digifinex.com/en-ww/trade/usdt/xrp,not founded token_info_url #404,ripple,tether,digifinex,digifinex,1.978e-05,0.0003126,0.515228,1193.0,18857.0,31079904.0
xrp,usdt,0.5155,31207988.41,green,0.019387,2023-08-24 17:29:55,2023-08-24 17:29:55,2023-08-24 17:29:55,False,False,https://www.mexc.com/exchange/xrp_usdt,not founded token_info_url #404,ripple,tether,mexc,mxc,1.978e-05,0.00031251,0.515085,617.172,9753.0,16074753.0
xrp,usdt,0.5169,273245205.0,green,0.019346,2023-08-24 17:12:49,2023-08-24 17:12:49,2023-08-24 17:12:49,False,False,https://www.binance.com/en/trade/xrp_usdt?ref=37754157,not founded token_info_url #404,ripple,tether,binance,binance,1.98e-05,0.00031287,0.51658,5503.0,86942.0,143550606.0
xrp,usdt,0.51544,17224510.1,green,0.032955,2023-08-24 17:29:46,2023-08-24 17:29:46,2023-08-24 17:29:46,False,False,https://whitebit.com/trade/xrp_usdt,not founded token_info_url #404,ripple,tether,whitebit,whitebit,1.977e-05,0.00031248,0.515025,340.594,5382.0,8871047.0
xrp,usdt,0.51563,12745254.036879,green,0.01194,2023-08-24 17:28:55,2023-08-24 17:28:55,2023-08-24 17:28:55,False,False,https://gate.io/trade/xrp_usdt,not founded token_info_url #404,ripple,tether,gate.io,gate,1.978e-05,0.00031261,0.515248,256.947,4061.0,6692844.0
xrp,usdt,0.51562,26505243.02,green,0.085298,2023-08-24 17:27:34,2023-08-24 17:27:34,2023-08-24 17:27:34,False,False,https://www.pionex.com/en/trade/xrp_usdt/bot,not founded token_info_url #404,ripple,tether,pionex,pionex,1.978e-05,0.00031261,0.515631,534.296,8444.0,13927743.0
xrp,usdt,0.5156,8858458.0,green,0.09688,2023-08-24 17:29:37,2023-08-24 17:29:37,2023-08-24 17:29:37,False,False,https://www.cointr.com/en-us/spot/xrp_usdt,not founded token_info_url #404,ripple,tether,cointr pro,cointr,1.978e-05,0.00031257,0.515184,178.582,2822.0,4651317.0
xrp,usdt,0.5154,14156953.0,green,0.058173,2023-08-24 17:27:36,2023-08-24 17:27:36,2023-08-24 17:27:36,False,False,https://www.toobit.com/en-us/spot/xrp_usdt,not founded token_info_url #404,ripple,tether,toobit,toobit,1.977e-05,0.00031247,0.515411,285.375,4510.0,7439003.0
xrp,usdt,0.5154,52125055.5,green,0.251889,2023-08-24 17:29:10,2023-08-24 17:29:10,2023-08-24 17:29:10,False,False,https://www.bitrue.com/trade/xrp_usdt,not founded token_info_url #404,ripple,tether,bitrue,bitrue,1.977e-05,0.00031245,0.514985,1031.0,16287.0,26843604.0
xrp,eur,0.47558,2083836.0,green,0.039911,2023-08-24 17:29:46,2023-08-24 17:29:46,2023-08-24 17:29:46,False,False,https://whitebit.com/trade/xrp_eur,not founded token_info_url #404,ripple,usd,whitebit,whitebit,1.976e-05,0.0003123,0.514733,41.182003,650.781,1072618.0
xrp,usd,0.51552,15533140.812246252,green,0.042651,2023-08-24 17:29:47,2023-08-24 17:29:47,2023-08-24 17:29:47,False,False,https://www.btse.com/en/trading/xrp-usd,not founded token_info_url #404,ripple,usd,btse,btse,1.979e-05,0.00031278,0.51552,307.445,4858.0,8007645.0
xrp,usdt,0.51525,21507989.3551,green,0.019398,2023-08-24 17:28:10,2023-08-24 17:28:10,2023-08-24 17:28:10,False,False,https://www.bitget.com/spot/xrpusdt?type=spot,not founded token_info_url #404,ripple,tether,bitget,bitget,1.977e-05,0.00031238,0.514868,433.46,6850.0,11290595.0
xrp,usdc,0.5153,3380936.0,green,0.019406,2023-08-24 17:29:39,2023-08-24 17:29:39,2023-08-24 17:29:39,False,False,https://pro.apex.exchange/trade/xrp-usdc,not founded token_info_url #404,ripple,usd-coin,apex pro,apex_pro,1.978e-05,0.00031257,0.515185,68.017,1075.0,1771552.0
xrp,btc,1.978e-05,3411515.0,green,0.050531,2023-08-24 17:29:47,2023-08-24 17:29:47,2023-08-24 17:29:47,False,False,https://whitebit.com/trade/xrp_btc,not founded token_info_url #404,ripple,bitcoin,whitebit,whitebit,1.978e-05,0.00031257,0.515186,67.48,1066.0,1757565.0
xrp,usd,0.51521,9092455.22850754,green,0.013882,2023-08-24 17:29:14,2023-08-24 17:29:14,2023-08-24 17:29:14,False,False,https://pro.kraken.com/app/trade/xrp-usd,not founded token_info_url #404,ripple,usd,kraken,kraken,1.978e-05,0.00031259,0.51521,179.857,2842.0,4684524.0
xrp,eur,0.47648,35865964.52680279,green,0.083737,2023-08-24 17:25:14,2023-08-24 17:25:14,2023-08-24 17:25:14,False,False,https://www.bitstamp.net/markets/xrp/eur/,not founded token_info_url #404,ripple,usd,bitstamp,bitstamp,1.978e-05,0.00031268,0.515652,709.488,11214.0,18494357.0
xrp,usdt,0.51493,29203343.346437,green,0.01358,2023-08-24 17:27:16,2023-08-24 17:27:16,2023-08-24 17:27:16,False,False,https://www.okx.com/trade-spot/xrp-usdt,not founded token_info_url #404,ripple,tether,okx,okex,1.975e-05,0.00031219,0.514941,589.673,9319.0,15371285.0
xrp,usdt,0.5157,12692589.709995,green,0.135659,2023-08-24 17:29:33,2023-08-24 17:29:33,2023-08-24 17:29:33,False,False,https://bingx.com/en-us/spot/xrpusdt,not founded token_info_url #404,ripple,tether,bingx,bingx,1.978e-05,0.00031263,0.515284,256.297,4050.0,6675465.0
xrp,jpy,75.283,4890937.0459,green,0.011327,2023-08-24 17:27:55,2023-08-24 17:27:55,2023-08-24 17:29:44,False,False,https://bitbank.cc/app/trade/xrp_jpy,not founded token_info_url #404,ripple,usd,bitbank,bitbank,1.982e-05,0.00031328,0.516348,96.961,1532.0,2525425.0
xrp,usd,0.51609,1734376.14876078,green,0.077504,2023-08-24 17:29:27,2023-08-24 17:29:27,2023-08-24 17:29:27,False,False,https://trading.bitfinex.com/t/xrp:usd?type=exchange,not founded token_info_url #404,ripple,usd,bitfinex,bitfinex,1.981e-05,0.00031312,0.51609,34.366158,543.073,895094.0
xrp,usd,0.5147,35805672.527201,green,0.019425,2023-08-24 17:26:59,2023-08-24 17:26:59,2023-08-24 17:26:59,False,False,https://pro.coinbase.com/trade/xrp-usd,not founded token_info_url #404,ripple,usd,coinbase exchange,gdax,1.974e-05,0.00031206,0.5147,706.945,11174.0,18429180.0
xrp,usdt,0.5153,873323.6,green,0.071751,2023-08-24 17:28:14,2023-08-24 17:28:14,2023-08-24 17:28:14,False,False,https://x.woo.network/spot,not founded token_info_url #404,ripple,tether,woo x,wootrade,1.977e-05,0.00031241,0.514918,17.26418,272.837,449690.0
xrp,busd,0.5155,22826679.0,green,0.019395,2023-08-24 17:27:57,2023-08-24 17:27:57,2023-08-24 17:29:51,False,False,https://www.binance.com/en/trade/xrp_busd?ref=37754157,not founded token_info_url #404,ripple,binance-usd,binance,binance,1.978e-05,0.00031257,0.51518,460.62,7279.0,11997207.0
xrp,usdt,0.5155,29258439.23,green,0.019402,2023-08-24 17:28:23,2023-08-24 17:28:23,2023-08-24 17:28:23,False,False,https://www.bybit.com/trade/spot/xrp/usdt,not founded token_info_url #404,ripple,tether,bybit,bybit_spot,1.978e-05,0.00031253,0.515118,590.117,9326.0,15371122.0
xrp,usd,0.51542,7571132.24355146,green,0.082641,2023-08-24 17:25:14,2023-08-24 17:25:14,2023-08-24 17:25:14,False,False,https://www.bitstamp.net/markets/xrp/usd/,not founded token_info_url #404,ripple,usd,bitstamp,bitstamp,1.977e-05,0.00031254,0.51542,149.702,2366.0,3902313.0
xrp,eur,0.47613,3886945.59347952,green,0.033618,2023-08-24 17:29:14,2023-08-24 17:29:14,2023-08-24 17:29:14,False,False,https://pro.kraken.com/app/trade/xrp-eur,not founded token_info_url #404,ripple,usd,kraken,kraken,1.979e-05,0.00031266,0.515328,76.905,1215.0,2003052.0
xrp,btc,1.9822e-05,1099728.0,green,0.357881,2023-08-24 17:28:56,2023-08-24 17:28:56,2023-08-24 17:28:56,False,False,https://www.digifinex.com/en-ww/trade/btc/xrp,not founded token_info_url #404,ripple,bitcoin,digifinex,digifinex,1.982e-05,0.00031326,0.516315,21.798808,344.5,567806.0
xrp,usdt,0.51508,19577002.82857328,green,0.01194,2023-08-24 17:27:36,2023-08-24 17:27:36,2023-08-24 17:27:36,False,False,https://www.kucoin.com/trade/xrp-usdt,not founded token_info_url #404,ripple,tether,kucoin,kucoin,1.976e-05,0.00031228,0.515091,386.84,6114.0,10083941.0
xrp,usdt,0.51554,1793478.0,green,0.019697,2023-08-24 17:29:49,2023-08-24 17:29:49,2023-08-24 17:29:49,False,False,https://crypto.com/exchange/trade/spot/xrp_usdt,not founded token_info_url #404,ripple,tether,crypto.com exchange,crypto_com,1.978e-05,0.00031254,0.515125,35.470763,560.529,923865.0
xrp,usdt,0.51591,1548885.0,green,0.412168,2023-08-24 17:29:58,2023-08-24 17:29:58,2023-08-24 17:29:58,False,False,https://www.bitmart.com/trade/en?layout=basic&symbol=xrp_usdt,not founded token_info_url #404,ripple,tether,bitmart,bitmart,1.979e-05,0.00031276,0.515494,30.655276,484.432,798441.0
xrp,usdt,0.51565,105079510.75572197,green,0.023269,2023-08-24 17:28:53,2023-08-24 17:28:53,2023-08-24 17:28:53,False,False,https://www.huobi.com/en-us/exchange/xrp_usdt,not founded token_info_url #404,ripple,tether,huobi,huobi,1.978e-05,0.00031262,0.515268,2121.0,33517.0,55243194.0
xrp,jpy,75.4,2108661.0,green,0.087788,2023-08-24 17:29:01,2023-08-24 17:29:01,2023-08-24 17:29:01,False,False,https://coin.z.com/jp/corp/information/xrp-market/,not founded token_info_url #404,ripple,usd,gmo japan,gmo_japan,1.986e-05,0.00031377,0.51715,41.868346,661.627,1090495.0
xrp,usd,0.5152,2893428.0,green,0.015824,2023-08-24 17:29:49,2023-08-24 17:29:49,2023-08-24 17:29:49,False,False,https://crypto.com/exchange/trade/spot/xrp_usd,not founded token_info_url #404,ripple,usd,crypto.com exchange,crypto_com,1.978e-05,0.00031258,0.5152,57.234,904.437,1490694.0
xrp,usdt,0.5157,6412166.0035,green,0.019387,2023-08-24 17:29:56,2023-08-24 17:29:56,2023-08-24 17:29:56,False,False,https://www.xt.com/en/trade/xrp_usdt,not founded token_info_url #404,ripple,tether,xt.com,xt,1.978e-05,0.00031263,0.515284,129.103,2040.0,3362585.0
xrp,usdt,0.5154,5544530.6738,green,0.155069,2023-08-24 17:28:54,2023-08-24 17:28:54,2023-08-24 17:28:54,False,False,https://www.lbank.com/trade/xrp_usdt,not founded token_info_url #404,ripple,tether,lbank,lbank,1.977e-05,0.00031247,0.515018,109.628,1733.0,2855534.0
xrp,usd,0.51432,2964944.9227166665,green,0.081568,2023-08-24 17:29:09,2023-08-24 17:29:09,2023-08-24 17:29:09,False,False,https://www.independentreserve.com/market#xrp,not founded token_info_url #404,ripple,usd,independent reserve,independent_reserve,1.975e-05,0.00031205,0.51432,58.548,925.209,1524930.0
xrp,aud,0.80058,2964944.9227166665,green,0.130724,2023-08-24 17:29:09,2023-08-24 17:29:09,2023-08-24 17:29:09,False,False,https://www.independentreserve.com/market#xrp,not founded token_info_url #404,ripple,usd,independent reserve,independent_reserve,1.976e-05,0.00031226,0.51467,58.588,925.838,1525968.0
xrp,sgd,0.69718,2964944.9227166665,green,0.19297,2023-08-24 17:28:14,2023-08-24 17:28:14,2023-08-24 17:28:14,False,False,https://www.independentreserve.com/market#xrp,not founded token_info_url #404,ripple,usd,independent reserve,independent_reserve,1.974e-05,0.00031201,0.514263,58.538,925.105,1524761.0
xrp,busd,0.51561,229977.0,green,0.019404,2023-08-24 17:28:55,2023-08-24 17:28:55,2023-08-24 17:28:55,False,False,https://www.lbank.com/trade/xrp_busd,not founded token_info_url #404,ripple,binance-usd,lbank,lbank,1.978e-05,0.00031266,0.515325,4.549861,71.904,118513.0
xrp,usdt,0.5155,11434615.18810804,green,0.077534,2023-08-24 17:26:38,2023-08-24 17:26:38,2023-08-24 17:29:36,False,False,https://www.deepcoin.com/en/spot?currentid=xrp,not founded token_info_url #404,ripple,tether,deepcoin,deepcoin,1.978e-05,0.00031251,0.515085,216.311,3418.0,5633990.0
xrp,usdt,0.51533,574424.6241696,green,0.038805,2023-08-24 17:29:35,2023-08-24 17:29:35,2023-08-24 17:29:35,False,False,https://trading.bitfinex.com/t/xrp:ust?type=exchange,not founded token_info_url #404,ripple,tether,bitfinex,bitfinex,1.977e-05,0.00031241,0.514915,11.356136,179.456,295780.0
xrp,btc,1.976e-05,178468.6117,green,0.202122,2023-08-24 17:28:10,2023-08-24 17:28:10,2023-08-24 17:28:10,False,False,https://www.bitget.com/spot/xrpbtc?type=spot,not founded token_info_url #404,ripple,bitcoin,bitget,bitget,1.976e-05,0.00031228,0.5147,3.5551,56.183,92602.0
xrp,usdt,0.51542,15910665.1,green,0.03879,2023-08-24 17:28:36,2023-08-24 17:28:36,2023-08-24 17:28:36,False,False,https://www.coinw.com/front/market,not founded token_info_url #404,ripple,tether,coinw,coinw,1.977e-05,0.00031248,0.515038,314.601,4972.0,8194600.0
xrp,mxn,8.6412,15310638.50103807,green,0.115729,2023-08-24 17:27:54,2023-08-24 17:27:54,2023-08-24 17:29:44,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,usd,bitso,bitso,1.974e-05,0.00031196,0.514178,302.252,4776.0,7872395.0
xrp,usd,0.5154,1208961.7798172722,green,0.067886,2023-08-24 17:28:05,2023-08-24 17:28:05,2023-08-24 17:28:05,False,False,https://cryptology.com/app/next/trading/xrp_usd,not founded token_info_url #404,ripple,usd,cryptology,cryptology,1.979e-05,0.0003127,0.5154,23.921556,378.048,623099.0
xrp,nzd,0.86848,2964944.9227166665,green,0.607299,2023-08-24 17:29:09,2023-08-24 17:29:09,2023-08-24 17:29:09,False,False,https://www.independentreserve.com/market#xrp,not founded token_info_url #404,ripple,usd,independent reserve,independent_reserve,1.976e-05,0.00031233,0.514777,58.6,926.032,1526287.0
xrp,usdt,0.5156,186128.0,green,0.077549,2023-08-24 17:28:16,2023-08-24 17:28:16,2023-08-24 17:28:16,False,False,https://www.delta.exchange/app/spot/trade/xrp/xrp_usdt,not founded token_info_url #404,ripple,tether,delta exchange,delta_spot,1.978e-05,0.00031259,0.515218,3.681588,58.182,95897.0
xrp,btc,1.977e-05,399810.7447448,green,0.20202,2023-08-24 17:27:54,2023-08-24 17:27:54,2023-08-24 17:29:44,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,bitcoin,tidex,tidex,1.977e-05,0.00031242,0.514926,7.904258,124.908,205873.0
xrp,eur,0.47584,6841764.494696,green,0.079819,2023-08-24 17:28:25,2023-08-24 17:28:25,2023-08-24 17:28:25,False,False,https://account.bitvavo.com/markets/xrp-eur,not founded token_info_url #404,ripple,usd,bitvavo,bitvavo,1.977e-05,0.00031247,0.515014,135.276,2138.0,3523605.0
xrp,btc,1.977e-05,3779220.12763679,green,0.151592,2023-08-24 17:29:27,2023-08-24 17:29:27,2023-08-24 17:29:27,False,False,https://exmo.com/en/trade/xrp_btc,not founded token_info_url #404,ripple,bitcoin,exmo,exmo,1.977e-05,0.00031242,0.514926,74.715,1181.0,1946017.0
xrp,usdc,0.51499,351971.0,green,0.065975,2023-08-24 17:28:11,2023-08-24 17:28:11,2023-08-24 17:28:11,False,False,https://www.bitget.com/spot/xrpusdc?type=spot,not founded token_info_url #404,ripple,usd-coin,bitget,bitget,1.977e-05,0.00031241,0.51491,7.134681,112.754,185841.0
xrp,usdt,0.5156,7339400.60835289,green,0.029391,2023-08-24 17:27:54,2023-08-24 17:27:54,2023-08-24 17:29:44,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,tether,tidex,tidex,1.978e-05,0.00031257,0.515184,145.173,2294.0,3781145.0
xrp,usdt,0.51730952,15104237.456384,green,0.096038,2023-08-24 17:08:46,2023-08-24 17:08:46,2023-08-24 17:08:46,False,False,https://coinsbit.io/trade/xrp_usdt,not founded token_info_url #404,ripple,tether,coinsbit,coinsbit,1.983e-05,0.00031358,0.517301,299.535,4736.0,7813442.0
xrp,usdt,0.51543,402179.99824891,green,0.034914,2023-08-24 17:29:16,2023-08-24 17:29:16,2023-08-24 17:29:16,False,False,https://pro.kraken.com/app/trade/xrp-usdt,not founded token_info_url #404,ripple,tether,kraken,kraken,1.977e-05,0.00031247,0.515015,7.952474,125.669,207129.0
xrp,btc,1.981e-05,119100.63276727,green,0.101061,2023-08-24 17:21:28,2023-08-24 17:21:28,2023-08-24 17:29:32,False,False,https://trading.bitfinex.com/t/xrp:btc?type=exchange,not founded token_info_url #404,ripple,bitcoin,bitfinex,bitfinex,1.981e-05,0.00031305,0.515967,2.359384,37.284298,61452.0
xrp,usdt,0.5158,7671940.0,green,0.193798,2023-08-24 17:30:13,2023-08-24 17:30:13,2023-08-24 17:30:13,False,False,https://www.trubit.com/pro/crypto-spot-trading/xrp/usdt,not founded token_info_url #404,ripple,tether,trubit,trubit,1.979e-05,0.00031268,0.51537,154.678,2444.0,4028605.0
xrp,busd,0.51532577,1155049.6305124,green,0.029405,2023-08-24 17:27:54,2023-08-24 17:27:54,2023-08-24 17:29:44,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,binance-usd,tidex,tidex,1.977e-05,0.00031247,0.515006,22.838887,360.913,594857.0
xrp,usdt,0.5155,10569658.9,green,0.116347,2023-08-24 17:28:47,2023-08-24 17:28:47,2023-08-24 17:28:47,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,tether,p2b,p2pb2b,1.978e-05,0.00031253,0.515118,209.026,3303.0,5444623.0
xrp,aud,0.8047,255094.07017194,green,0.136816,2023-08-24 17:28:03,2023-08-24 17:28:03,2023-08-24 17:28:03,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,usd,btcmarkets,btcmarkets,1.986e-05,0.00031387,0.517319,5.0663,80.066,131965.0
xrp,eth,0.00031255,1096508.31776403,green,0.284372,2023-08-24 17:29:27,2023-08-24 17:29:27,2023-08-24 17:29:27,False,False,https://exmo.com/en/trade/xrp_eth,not founded token_info_url #404,ripple,ethereum,exmo,exmo,1.978e-05,0.00031255,0.515138,21.686921,342.709,564853.0
xrp,btc,1.979e-05,213682.07331918,green,0.167317,2023-08-24 17:25:15,2023-08-24 17:25:15,2023-08-24 17:25:15,False,False,https://www.bitstamp.net/markets/xrp/btc/,not founded token_info_url #404,ripple,bitcoin,bitstamp,bitstamp,1.979e-05,0.00031281,0.515869,4.228768,66.842,110232.0
xrp,usdc,0.51525,235890.0,green,0.044637,2023-08-24 17:28:55,2023-08-24 17:28:55,2023-08-24 17:28:55,False,False,https://www.lbank.com/trade/xrp_usdc,not founded token_info_url #404,ripple,usd-coin,lbank,lbank,1.978e-05,0.00031256,0.51517,4.665442,73.731,121524.0
xrp,usdc,0.5151,7764302.82,green,0.038812,2023-08-24 17:28:21,2023-08-24 17:28:21,2023-08-24 17:28:21,False,False,https://www.bybit.com/trade/spot/xrp/usdc,not founded token_info_url #404,ripple,usd-coin,bybit,bybit_spot,1.977e-05,0.00031247,0.51502,156.598,2475.0,4079008.0
xrp,busd,0.5156,194230.219,green,0.03103,2023-08-24 17:29:56,2023-08-24 17:29:56,2023-08-24 17:29:56,False,False,https://www.xt.com/en/trade/xrp_busd,not founded token_info_url #404,ripple,binance-usd,xt.com,xt,1.978e-05,0.00031263,0.51528,3.919321,61.935,102082.0
xrp,usdt,0.5153,780072.634726,green,0.058196,2023-08-24 17:27:11,2023-08-24 17:27:11,2023-08-24 17:27:11,False,False,https://pro.coinbase.com/trade/xrp-usdt,not founded token_info_url #404,ripple,tether,coinbase exchange,gdax,1.977e-05,0.00031241,0.515311,15.420761,243.705,401980.0
xrp,eur,0.4767,183951.01249,green,0.084051,2023-08-24 17:26:58,2023-08-24 17:26:58,2023-08-24 17:26:58,False,False,https://pro.coinbase.com/trade/xrp-eur,not founded token_info_url #404,ripple,usd,coinbase exchange,gdax,1.979e-05,0.00031282,0.515945,3.640702,57.543,94909.0
xrp,eth,0.0003124,187905.7891,green,0.095969,2023-08-24 17:28:10,2023-08-24 17:28:10,2023-08-24 17:28:10,False,False,https://www.bitget.com/spot/xrpeth?type=spot,not founded token_info_url #404,ripple,ethereum,bitget,bitget,1.977e-05,0.00031242,0.514926,3.741436,59.128,97455.0
xrp,eur,0.4778,2368327.0,green,0.020956,2023-08-24 17:26:47,2023-08-24 17:26:47,2023-08-24 17:28:43,False,False,https://www.binance.com/en/trade/xrp_eur?ref=37754157,not founded token_info_url #404,ripple,usd,binance,binance,1.985e-05,0.00031376,0.517135,47.539737,751.301,1238296.0
xrp,usdt,0.51495,7994623.0,green,0.131844,2023-08-24 17:28:10,2023-08-24 17:28:10,2023-08-24 17:28:10,False,False,https://ascendex.com/en/cashtrade-spottrading/usdt/xrp,not founded token_info_url #404,ripple,tether,ascendex (bitmax),bitmax,1.975e-05,0.0003122,0.514569,157.933,2496.0,4113782.0
xrp,usdt,0.5153,5616428.55236049,green,0.07758,2023-08-24 17:29:01,2023-08-24 17:29:01,2023-08-24 17:29:01,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,tether,dex-trade,dextrade,1.977e-05,0.00031241,0.51492,111.028,1755.0,2892012.0
xrp,usd,0.51537,306633.35703707,green,0.186133,2023-08-24 17:27:54,2023-08-24 17:27:54,2023-08-24 17:29:44,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,usd,bitso,bitso,1.979e-05,0.00031269,0.51537,6.067374,95.88,158030.0
xrp,usdt,0.5152,1322372.5558,green,0.096899,2023-08-24 17:28:02,2023-08-24 17:28:02,2023-08-24 17:28:02,False,False,https://pro.btcturk.com/pro/al-sat/xrp_usdt,not founded token_info_url #404,ripple,tether,btcturk | kripto,btcturk,1.976e-05,0.00031235,0.514818,26.136071,413.045,680782.0
xrp,usdt,0.5153,3861384.3,green,0.021326,2023-08-24 17:27:57,2023-08-24 17:27:57,2023-08-24 17:27:57,False,False,https://phemex.com/spot/trade/xrpusdt,not founded token_info_url #404,ripple,tether,phemex,phemex,1.977e-05,0.00031241,0.515311,76.333,1206.0,1989814.0
xrp,eur,0.47594,532425.32602826,green,0.083981,2023-08-24 17:28:05,2023-08-24 17:28:05,2023-08-24 17:28:05,False,False,https://cryptology.com/app/next/trading/xrp_eur,not founded token_info_url #404,ripple,usd,cryptology,cryptology,1.978e-05,0.00031254,0.515122,10.529348,166.402,274264.0
xrp,usdt,0.5163,86273.65310865776,green,0.116234,2023-08-24 17:29:49,2023-08-24 17:29:49,2023-08-24 17:29:49,False,False,https://www.binance.us/trade/pro/xrp_usdt,not founded token_info_url #404,ripple,tether,binance us,binance_us,1.981e-05,0.000313,0.515884,1.708805,27.003487,44507.0
xrp,usdt,0.5157,2615294.784283306,green,0.029407,2023-08-24 17:28:48,2023-08-24 17:28:48,2023-08-24 17:28:48,False,False,https://latoken.com/exchange/usdt-xrp,not founded token_info_url #404,ripple,tether,latoken,latoken,1.978e-05,0.00031265,0.515318,51.74,817.684,1347708.0
xrp,usd,0.51564,183369.77747502,green,0.011938,2023-08-24 17:27:57,2023-08-24 17:27:57,2023-08-24 17:27:57,False,False,https://cex.io/xrp-usd,not founded token_info_url #404,ripple,usd,cex.io,cex,1.978e-05,0.00031261,0.51564,3.696309,58.415,96353.0
xrp,usdt,0.5156,7457214.3,green,0.560581,2023-08-24 17:28:01,2023-08-24 17:28:01,2023-08-24 17:28:01,False,False,https://big.one/trade/xrp-usdt,not founded token_info_url #404,ripple,tether,bigone,bigone,1.978e-05,0.0003126,0.515611,147.503,2331.0,3845023.0
xrp,btc,1.977e-05,640426.07267534,green,0.252398,2023-08-24 17:29:01,2023-08-24 17:29:01,2023-08-24 17:29:01,False,False,not founded trade_url #404,not founded token_info_url #404,ripple,bitcoin,dex-trade,dextrade,1.977e-05,0.00031244,0.514961,12.661223,200.093,329794.0
